overall_qual,neighborhood,log_gr_liv_area,kitchen_qual,garage_cars,garage,bsmt_qual,log_1st_flr_sf,full_bath,fireplace_qu,remod_age_at_sale,age_at_sale
8,2,7.632401126601453,4,2.0,12.0,4.0,6.97914527506881,2,4.0,1,1
8,3,7.392647520721623,4,3.0,12.0,4.0,7.392647520721623,2,2.0,11,12
6,2,7.349873704738337,3,2.0,6.0,3.0,6.720220155135295,1,0.0,41,41
5,1,7.336936913707618,3,2.0,3.0,3.0,6.833031732786201,2,4.0,60,80
8,2,7.561121589530238,4,3.0,12.0,4.0,7.561121589530238,2,5.0,5,5
5,1,7.033506484287697,3,1.0,12.0,3.0,7.033506484287697,1,0.0,5,47
5,2,7.374629015218945,3,2.0,3.0,4.0,7.374629015218945,2,0.0,18,18
7,2,7.268223021159565,4,2.0,12.0,4.0,7.268223021159565,2,3.0,8,8
5,1,7.241366283322318,3,0.0,0.0,3.0,6.966024187106113,2,0.0,55,55
7,1,7.443078374348516,4,2.0,3.0,4.0,6.883462586413092,2,0.0,2,2
8,2,7.639161171659173,5,3.0,12.0,5.0,6.956545443151569,2,4.0,0,1
6,1,6.951772164398911,3,2.0,3.0,4.0,6.270988431858299,1,3.0,27,27
7,2,7.932721027481948,3,4.0,12.0,5.0,7.0630481633881725,4,3.0,9,9
5,1,6.815639990074331,3,1.0,6.0,3.0,6.815639990074331,1,0.0,47,47
5,2,7.708859601047175,3,2.0,3.0,0.0,7.01571242048723,2,0.0,30,30
6,2,7.636752112435779,3,2.0,6.0,4.0,7.636752112435779,2,3.0,22,32
6,2,7.309212365692763,4,2.0,12.0,4.0,7.309212365692763,2,0.0,9,9
7,2,7.808729306744399,4,2.0,12.0,4.0,7.238496840894365,2,4.0,0,1
6,2,7.212294468500341,3,2.0,12.0,4.0,7.212294468500341,2,3.0,30,30
8,2,7.368970402194793,4,2.0,3.0,4.0,6.8690144506657065,2,0.0,9,9
6,1,7.40184157874383,3,1.0,3.0,3.0,7.061334366910438,1,0.0,58,72
7,2,7.625595072132453,4,2.0,12.0,4.0,7.050989447068045,2,3.0,31,31
8,2,7.122059881629142,4,2.0,12.0,4.0,7.122059881629142,1,2.0,13,13
9,2,7.465082736399547,5,3.0,12.0,5.0,7.465082736399547,2,4.0,2,3
5,1,7.403061091090091,3,2.0,3.0,4.0,6.90875477931522,2,4.0,36,36
7,2,7.426549072397305,4,2.0,12.0,5.0,7.426549072397305,2,3.0,10,11
4,1,6.875232087276577,3,1.0,2.0,3.0,6.875232087276577,2,0.0,0,80
6,1,6.891625897052253,3,1.0,3.0,3.0,6.891625897052253,1,0.0,54,54
6,1,7.687080155783135,3,2.0,3.0,3.0,7.037027614686276,1,4.0,57,92
6,1,6.941190055068375,3,2.0,6.0,4.0,6.941190055068375,1,1.0,30,30
9,3,7.813187267521416,4,3.0,12.0,5.0,7.004881989712859,2,4.0,0,0
4,1,7.090076835776092,3,1.0,6.0,3.0,7.090076835776092,1,4.0,53,53
4,1,6.669498089857879,3,0.0,0.0,3.0,6.669498089857879,1,3.0,56,65
9,3,7.491087593534876,5,3.0,12.0,5.0,7.491087593534876,2,4.0,2,3
7,2,7.143617602704121,4,2.0,12.0,4.0,7.143617602704121,2,4.0,1,1
6,2,7.591861714889934,3,2.0,12.0,3.0,7.074963197966044,2,3.0,23,23
6,1,6.977281341630747,3,2.0,6.0,4.0,6.977281341630747,2,0.0,0,1
5,1,7.266827347520591,3,2.0,3.0,2.0,6.643789733147672,2,0.0,5,97
5,1,6.950814768442584,3,2.0,12.0,3.0,6.950814768442584,1,2.0,40,40
6,2,7.1693500166706,4,2.0,12.0,4.0,7.1693500166706,2,1.0,28,28
8,2,7.767263996757308,4,2.0,16.0,5.0,7.106606137727303,2,3.0,9,9
7,2,7.195937226475569,3,2.0,12.0,3.0,7.195937226475569,2,0.0,39,39
6,1,7.589335823170617,3,2.0,12.0,3.0,7.027314514039777,1,3.0,29,43
9,3,7.496652438168283,5,3.0,12.0,5.0,7.496652438168283,2,4.0,1,1
5,1,7.290292882446597,4,2.0,6.0,2.0,6.999422467507961,2,3.0,17,70
3,1,7.203405521083095,3,0.0,0.0,3.0,6.694562058521095,2,0.0,58,93
5,1,6.993932975223189,3,2.0,12.0,5.0,6.993932975223189,1,0.0,1,2
7,3,7.180831199044556,4,2.0,12.0,4.0,7.180831199044556,2,4.0,1,2
6,2,7.00033446027523,3,2.0,6.0,4.0,7.00033446027523,2,0.0,25,26
5,1,7.412160334945205,3,1.0,6.0,4.0,6.9957661563048505,1,1.0,41,41
6,2,7.496652438168283,4,4.0,6.0,4.0,6.871091294610546,2,4.0,17,17
6,2,7.309881485824786,4,2.0,12.0,4.0,6.6039438246004725,2,4.0,1,1
5,1,6.90875477931522,4,1.0,3.0,3.0,6.90875477931522,1,0.0,0,77
9,3,7.804659297056102,5,3.0,12.0,5.0,7.804659297056102,2,4.0,6,6
8,3,7.395721608602045,4,3.0,12.0,4.0,7.395721608602045,2,4.0,5,6
5,1,6.941190055068375,3,1.0,3.0,3.0,6.5998704992128365,1,0.0,57,67
6,1,7.086737934510577,4,2.0,3.0,3.0,6.52795791762255,1,0.0,9,89
7,2,7.275172319452771,4,2.0,12.0,4.0,7.275172319452771,2,0.0,8,7
8,2,7.340835554123275,4,3.0,6.0,4.0,7.340835554123275,2,4.0,0,0
6,1,6.911747300251674,3,2.0,12.0,3.0,6.911747300251674,1,3.0,40,40
8,3,7.381501894506707,4,3.0,12.0,4.0,7.381501894506707,2,4.0,3,3
5,2,6.790097235513905,3,2.0,6.0,3.0,6.790097235513905,1,0.0,24,24
8,2,7.273092595999522,4,2.0,3.0,4.0,6.638567789166521,2,0.0,7,8
5,2,7.516433302915632,3,2.0,12.0,4.0,6.598509028614515,2,4.0,1,1
5,1,7.0192966537150445,3,2.0,3.0,4.0,6.675823221634848,1,4.0,56,67
9,3,7.468513271496337,5,2.0,12.0,5.0,7.468513271496337,2,4.0,5,5
5,1,6.946975992135418,3,1.0,12.0,3.0,6.946975992135418,1,0.0,41,41
7,2,7.245655067594535,4,2.0,12.0,4.0,7.245655067594535,2,0.0,1,1
8,3,8.07961802938984,4,2.0,12.0,4.0,8.07961802938984,3,4.0,14,15
5,1,6.962243464266207,3,1.0,6.0,3.0,6.962243464266207,1,2.0,42,42
6,1,7.362645270417825,4,2.0,12.0,3.0,7.362645270417825,1,1.0,48,48
7,2,7.298445101508147,3,2.0,6.0,4.0,7.298445101508147,2,3.0,15,16
6,1,7.257707677160043,4,2.0,12.0,4.0,7.257707677160043,2,0.0,4,4
6,2,7.525639975041535,3,2.0,12.0,3.0,6.997595982981927,2,3.0,13,31
7,2,7.581719640125308,4,3.0,12.0,4.0,7.237778191923443,2,0.0,0,0
8,3,7.072421900537371,3,2.0,12.0,4.0,7.072421900537371,2,0.0,19,19
5,1,7.280697195384741,3,2.0,3.0,4.0,7.280697195384741,1,3.0,27,43
6,1,7.1049654482698426,3,0.0,0.0,3.0,6.51025834052315,1,0.0,35,35
6,1,7.255591274253665,3,1.0,3.0,3.0,6.659293919683638,1,0.0,60,62
4,1,7.265429723253953,2,2.0,2.0,3.0,6.726233402358747,2,0.0,56,82
7,1,7.192182058713246,3,2.0,6.0,3.0,7.192182058713246,1,4.0,49,49
5,1,7.255591274253665,3,3.0,3.0,3.0,6.775366090936392,1,4.0,58,93
5,1,7.1308988302963465,2,1.0,3.0,3.0,6.530877627725885,1,0.0,56,88
7,2,7.221105098182496,3,4.0,12.0,4.0,7.221105098182496,2,0.0,9,9
4,1,6.9726062513017535,4,2.0,6.0,4.0,6.9726062513017535,2,0.0,15,60
7,1,7.634820677745543,4,2.0,12.0,4.0,7.634820677745543,2,4.0,1,48
5,1,6.959398512133975,4,2.0,6.0,3.0,6.959398512133975,1,0.0,44,44
3,1,6.198478716492308,3,1.0,2.0,2.0,6.198478716492308,1,0.0,56,85
6,1,6.999422467507961,3,0.0,0.0,3.0,6.349138991379798,1,0.0,58,84
6,1,7.409741954080923,4,2.0,12.0,3.0,7.409741954080923,1,4.0,16,48
9,3,7.532623618788788,5,3.0,12.0,5.0,7.532623618788788,2,4.0,1,1
8,3,7.711548979629146,4,3.0,12.0,4.0,7.094234845924755,2,3.0,6,6
6,1,7.655390644826152,3,2.0,6.0,2.0,6.9957661563048505,2,4.0,39,39
8,2,7.602900462204755,4,3.0,12.0,5.0,6.777646593635117,2,4.0,7,7
5,1,6.815639990074331,4,1.0,12.0,3.0,6.815639990074331,1,0.0,14,46
7,1,7.29776828253138,3,1.0,3.0,3.0,6.776506992372183,2,4.0,59,81
6,2,7.036148493750536,4,2.0,6.0,4.0,7.036148493750536,2,3.0,19,19
7,2,7.502186486602924,4,2.0,12.0,4.0,6.769641976852503,2,0.0,5,5
9,2,7.426549072397305,5,3.0,12.0,5.0,7.426549072397305,1,4.0,0,0
6,1,6.86484777797086,3,2.0,12.0,4.0,6.86484777797086,2,3.0,31,31
9,3,7.707062655370473,5,3.0,12.0,5.0,7.2875606403097235,2,4.0,4,5
6,1,7.4318919168078,3,2.0,6.0,3.0,7.4318919168078,1,4.0,53,53
6,1,7.40671073017764,2,1.0,3.0,4.0,6.734591659972948,1,0.0,60,95
5,1,7.454719949364001,3,1.0,6.0,3.0,7.103322062526113,1,4.0,3,54
7,2,7.090076835776092,4,2.0,6.0,4.0,6.396929655216146,2,0.0,5,6
5,1,6.828712071641684,3,1.0,3.0,3.0,6.828712071641684,1,0.0,55,55
7,2,7.417580402414544,4,2.0,12.0,4.0,6.71174039505618,2,0.0,1,1
5,2,7.2115567333138015,3,2.0,3.0,3.0,6.633318433280377,2,0.0,57,66
6,2,7.577121930876679,4,2.0,12.0,4.0,6.983789965258135,2,2.0,15,15
5,2,7.336285660021297,3,2.0,6.0,0.0,7.336285660021297,2,0.0,30,30
9,3,7.889084407035514,5,3.0,12.0,5.0,7.360103972989152,2,4.0,4,5
5,1,6.815639990074331,3,1.0,6.0,3.0,6.815639990074331,1,0.0,42,42
8,3,7.587310506022615,4,3.0,12.0,4.0,7.587310506022615,2,4.0,1,1
5,1,6.715383386334681,3,2.0,6.0,3.0,6.715383386334681,1,0.0,13,53
4,2,6.962243464266207,3,1.0,3.0,3.0,6.962243464266207,1,0.0,40,40
5,2,6.897704943128636,3,1.0,3.0,4.0,6.897704943128636,1,0.0,13,13
8,2,7.257002707092073,4,3.0,12.0,5.0,7.257002707092073,1,4.0,0,0
5,1,6.766191714660351,3,2.0,3.0,4.0,6.766191714660351,1,0.0,17,36
8,3,7.946617563244473,4,3.0,12.0,5.0,7.326465613840322,2,3.0,13,14
8,2,7.382124365737512,4,2.0,3.0,4.0,6.8690144506657065,2,0.0,8,9
8,2,7.32052696227274,4,3.0,12.0,4.0,7.32052696227274,2,2.0,13,13
9,3,7.459338895220296,5,3.0,12.0,5.0,7.459338895220296,2,4.0,1,1
7,1,6.951772164398911,3,2.0,3.0,3.0,6.951772164398911,1,0.0,44,44
6,2,7.83002808253384,3,2.0,12.0,3.0,7.83002808253384,3,3.0,32,50
5,1,6.97914527506881,4,2.0,3.0,3.0,6.97914527506881,1,4.0,51,51
6,2,7.132497551660044,3,2.0,12.0,4.0,7.132497551660044,1,4.0,33,48
4,1,7.374001859350161,3,0.0,0.0,3.0,6.71901315438526,2,0.0,12,98
5,2,7.430707082545968,3,2.0,3.0,3.0,7.430707082545968,1,3.0,60,62
9,3,7.683403681053826,5,3.0,12.0,5.0,7.334981878871814,2,3.0,8,8
7,2,7.598399329323964,4,2.0,12.0,4.0,6.856461984594587,2,3.0,10,11
4,1,6.9957661563048505,2,0.0,0.0,0.0,5.918893854273146,2,0.0,60,80
6,1,7.383368146992383,3,1.0,2.0,4.0,6.715383386334681,1,0.0,58,98
7,2,7.396335293800808,4,2.0,6.0,4.0,7.396335293800808,2,3.0,8,9
6,1,7.220373836723949,3,1.0,3.0,3.0,6.865891074883439,1,4.0,57,76
7,2,7.432483807917119,4,2.0,12.0,4.0,6.739336627357174,2,0.0,6,6
8,2,7.307202314764738,4,2.0,12.0,5.0,7.307202314764738,2,0.0,5,5
6,1,7.127693699347399,3,2.0,12.0,3.0,7.127693699347399,1,4.0,42,42
6,2,7.329093736246592,4,2.0,3.0,4.0,6.643789733147672,2,0.0,6,6
7,2,7.309212365692763,4,3.0,12.0,4.0,7.309212365692763,2,4.0,0,1
6,2,7.493317248862145,3,2.0,12.0,4.0,6.782192056006791,2,0.0,9,9
6,1,6.956545443151569,4,1.0,12.0,3.0,6.956545443151569,1,0.0,6,52
10,2,7.508787170634276,5,3.0,12.0,5.0,7.508787170634276,2,4.0,0,1
5,2,6.860663671448287,2,1.0,2.0,2.0,6.860663671448287,1,4.0,57,69
7,2,7.694392802629421,4,3.0,12.0,4.0,7.694392802629421,2,3.0,18,19
6,1,6.894670039433482,3,1.0,3.0,3.0,6.180016653652572,1,0.0,39,39
6,1,6.806829360392176,3,1.0,3.0,3.0,6.806829360392176,1,0.0,5,83
6,1,7.266128779556451,3,1.0,6.0,4.0,7.266128779556451,1,4.0,46,46
4,1,7.113956109566034,3,1.0,12.0,3.0,7.113956109566034,1,0.0,53,53
7,2,7.090076835776092,4,2.0,6.0,4.0,6.253828811575473,2,0.0,1,1
7,1,7.2991214627108,4,2.0,12.0,3.0,6.586171654854675,1,0.0,3,35
7,2,7.384610383176974,4,2.0,12.0,4.0,6.664409020350408,2,0.0,1,1
7,2,7.127693699347399,4,2.0,12.0,4.0,7.127693699347399,2,4.0,0,1
7,3,7.247792581767846,4,2.0,12.0,4.0,7.247792581767846,2,4.0,4,4
5,2,7.197435354096591,3,1.0,6.0,3.0,7.197435354096591,1,4.0,53,53
5,1,6.795705775173514,3,1.0,3.0,3.0,6.795705775173514,1,0.0,47,47
5,1,7.367708572374371,3,3.0,3.0,3.0,7.367708572374371,2,0.0,42,42
4,1,6.405228458030842,3,0.0,0.0,3.0,6.405228458030842,1,0.0,5,87
7,2,7.483806687665835,4,2.0,12.0,4.0,6.763884908562435,2,0.0,11,11
7,2,7.58629630715272,4,2.0,12.0,4.0,7.014814351275545,2,4.0,4,4
5,1,6.891625897052253,3,1.0,6.0,3.0,6.891625897052253,1,0.0,41,41
7,2,7.090076835776092,4,2.0,6.0,4.0,6.396929655216146,2,0.0,6,6
7,2,7.295735072749282,3,2.0,12.0,4.0,6.689599269178967,2,3.0,13,14
5,1,6.947937068614969,3,1.0,12.0,3.0,6.947937068614969,1,0.0,51,51
9,3,7.698936199813447,5,3.0,12.0,4.0,7.018401799069201,2,4.0,0,1
6,1,7.086737934510577,3,2.0,3.0,3.0,6.742880635791903,1,4.0,60,70
4,1,7.254177846456518,3,0.0,0.0,3.0,6.871091294610546,1,4.0,56,84
5,1,6.966024187106113,3,2.0,6.0,4.0,6.966024187106113,1,3.0,31,31
6,1,7.283448228756631,3,2.0,12.0,4.0,6.75110146893676,2,0.0,33,33
5,1,6.841615476477592,3,2.0,3.0,4.0,6.841615476477592,1,0.0,27,27
8,2,7.277938572945661,4,2.0,12.0,4.0,7.277938572945661,2,4.0,2,3
6,1,7.299797366758161,3,1.0,2.0,3.0,6.950814768442584,1,0.0,59,89
5,1,6.688354713946762,3,2.0,3.0,3.0,6.688354713946762,1,0.0,57,66
5,1,6.761572768804055,3,1.0,6.0,3.0,6.761572768804055,1,0.0,49,49
8,1,7.703910209616311,4,2.0,6.0,3.0,7.703910209616311,2,3.0,37,37
5,1,7.026426808699636,3,2.0,6.0,4.0,7.026426808699636,1,0.0,24,24
4,1,6.895682697747868,3,1.0,12.0,4.0,6.26530121273771,1,0.0,2,35
4,1,6.9957661563048505,3,1.0,6.0,3.0,6.302618975744905,1,0.0,34,34
7,2,7.079184394609668,4,2.0,12.0,4.0,7.079184394609668,2,0.0,14,15
6,1,7.404887575616125,3,2.0,12.0,3.0,7.404887575616125,1,4.0,56,56
7,2,7.880804344674901,4,2.0,12.0,4.0,7.67368812926773,2,3.0,32,32
8,2,7.201170883281678,4,2.0,12.0,4.0,7.201170883281678,1,3.0,7,8
8,3,7.5569505720129,4,3.0,12.0,4.0,7.262628600974241,2,3.0,2,2
6,1,7.132497551660044,3,1.0,6.0,3.0,6.939253946041508,1,0.0,58,58
8,2,7.577121930876679,4,3.0,12.0,4.0,6.9865664594064265,2,4.0,3,4
7,2,7.497761700622568,4,2.0,12.0,3.0,6.93537044601511,2,3.0,11,11
5,2,6.810142450115136,3,1.0,6.0,4.0,6.810142450115136,1,0.0,31,31
3,1,7.457609289715606,3,2.0,6.0,0.0,7.457609289715606,2,4.0,54,54
5,1,7.055312843339752,3,1.0,2.0,3.0,6.616065185132817,1,0.0,58,83
5,2,6.897704943128636,3,1.0,6.0,4.0,6.897704943128636,1,0.0,13,13
10,1,8.637993891561942,5,2.0,12.0,5.0,8.453614209773367,2,4.0,0,0
6,1,7.119635638017636,3,1.0,3.0,3.0,6.669498089857879,2,4.0,58,83
6,2,7.516433302915632,3,3.0,6.0,4.0,7.516433302915632,2,0.0,10,11
6,2,7.210079628170788,3,2.0,12.0,4.0,7.210079628170788,2,3.0,8,28
6,1,7.356918242356021,4,2.0,6.0,3.0,7.356918242356021,2,4.0,1,43
6,1,6.854354502255021,3,2.0,3.0,3.0,6.854354502255021,1,0.0,55,55
7,2,7.545389749611823,3,2.0,12.0,4.0,6.915723448631314,2,3.0,7,8
8,2,7.283448228756631,4,2.0,12.0,4.0,7.283448228756631,2,3.0,3,3
5,2,6.810142450115136,3,1.0,12.0,4.0,6.810142450115136,1,0.0,30,30
7,2,7.349230824613334,4,2.0,12.0,4.0,7.349230824613334,2,3.0,3,4
5,1,7.510977752014095,4,0.0,0.0,4.0,6.848005274576363,2,0.0,8,84
8,2,7.365180126021013,4,3.0,12.0,4.0,7.365180126021013,2,0.0,0,1
6,1,7.109879463072272,3,1.0,3.0,3.0,6.704414354964107,1,0.0,6,62
6,2,7.630461261783627,3,2.0,6.0,4.0,7.059617628291383,2,3.0,18,19
5,1,6.866933284461882,4,1.0,12.0,3.0,6.866933284461882,1,0.0,5,45
4,1,7.109879463072272,3,3.0,3.0,0.0,7.109879463072272,2,0.0,43,43
8,3,7.734121303328305,4,3.0,12.0,4.0,6.904750769961838,2,3.0,7,7
8,2,7.257707677160043,4,2.0,12.0,4.0,6.658011045870748,2,3.0,7,7
7,2,7.384610383176974,4,3.0,12.0,4.0,7.384610383176974,2,0.0,7,7
8,3,7.832014180505469,4,3.0,12.0,4.0,7.20934025660291,2,3.0,13,13
5,1,6.795705775173514,3,1.0,3.0,4.0,6.795705775173514,1,0.0,30,30
8,2,7.497207223203318,4,2.0,6.0,4.0,7.497207223203318,2,3.0,15,16
6,2,7.283448228756631,4,2.0,12.0,4.0,6.590301048196686,2,4.0,0,1
6,1,6.579251212010101,3,2.0,3.0,3.0,6.579251212010101,1,0.0,7,82
6,1,7.399398083331354,3,2.0,3.0,4.0,6.818924065275521,1,4.0,57,84
5,2,6.81783057145415,3,2.0,6.0,3.0,6.81783057145415,1,0.0,30,30
5,1,6.9782137426306985,3,1.0,12.0,3.0,6.9782137426306985,1,0.0,41,41
3,1,7.330405211844402,2,0.0,0.0,3.0,6.920671504248683,1,0.0,27,94
7,1,7.443663683115591,4,2.0,3.0,4.0,6.877296071497429,2,0.0,2,2
6,2,7.347299700743164,3,2.0,12.0,4.0,6.698268054115413,2,3.0,31,31
8,3,7.962763930168115,4,2.0,12.0,4.0,7.663407664893479,2,3.0,7,15
8,2,7.160845906664299,5,2.0,12.0,4.0,7.160845906664299,1,4.0,12,12
5,2,7.351158226430694,3,2.0,12.0,3.0,7.351158226430694,2,0.0,7,33
5,1,7.2078598714324755,4,3.0,3.0,3.0,6.761572768804055,1,0.0,35,67
7,1,7.034387929915503,4,2.0,6.0,4.0,6.354370040797351,1,0.0,2,73
6,2,7.194436851100335,4,2.0,12.0,4.0,7.194436851100335,2,0.0,18,19
3,1,6.946975992135418,3,2.0,3.0,0.0,6.946975992135418,2,0.0,56,56
6,1,6.894670039433482,3,1.0,3.0,3.0,6.180016653652572,1,0.0,37,37
5,2,6.804614520062624,3,2.0,6.0,4.0,6.804614520062624,1,0.0,23,23
8,3,7.824046010856292,5,3.0,12.0,5.0,7.0630481633881725,3,4.0,3,3
6,1,6.946975992135418,3,2.0,3.0,3.0,6.946975992135418,1,2.0,28,28
5,1,7.582738488914411,3,0.0,0.0,3.0,6.931471805599453,1,0.0,58,97
5,2,7.266827347520591,3,2.0,12.0,4.0,6.573680166960646,1,4.0,30,30
8,3,7.348587530927593,4,2.0,12.0,4.0,7.348587530927593,2,4.0,1,1
6,2,7.421177528595393,3,2.0,12.0,4.0,6.660575149839686,2,3.0,11,11
7,3,7.473069088032197,4,2.0,12.0,4.0,7.473069088032197,2,4.0,5,6
8,2,7.4489161025442,4,3.0,12.0,5.0,7.4489161025442,2,4.0,1,2
6,2,7.749322464660356,4,1.0,3.0,3.0,7.269616749608169,2,3.0,5,62
7,2,7.414572881350589,4,2.0,12.0,4.0,6.7226297948554485,2,0.0,7,7
6,1,7.344719054149673,4,2.0,3.0,4.0,6.689599269178967,2,3.0,31,31
7,2,7.502186486602924,3,2.0,12.0,4.0,6.858565034791365,2,3.0,6,6
5,1,7.360739903058278,3,2.0,3.0,3.0,7.028201432058005,2,4.0,16,78
6,2,7.470793774195062,3,2.0,12.0,5.0,6.78897174299217,2,0.0,10,11
6,2,7.319202458767849,4,2.0,12.0,4.0,7.319202458767849,2,2.0,19,20
8,3,7.660114319173928,4,3.0,12.0,4.0,7.660114319173928,2,5.0,0,0
6,2,7.198931240688173,4,2.0,6.0,4.0,7.198931240688173,1,1.0,26,26
9,2,7.516433302915632,5,3.0,12.0,4.0,7.516433302915632,2,4.0,0,1
6,1,7.629489916393995,3,2.0,2.0,4.0,7.033506484287697,1,4.0,58,91
5,1,7.097548850614793,3,2.0,12.0,4.0,7.097548850614793,1,0.0,44,44
5,1,7.495541943884256,3,0.0,0.0,3.0,7.495541943884256,2,0.0,46,46
4,2,7.488852955733459,3,1.0,6.0,3.0,7.00669522683704,1,3.0,20,52
4,1,6.828712071641684,2,1.0,3.0,4.0,6.51025834052315,1,0.0,60,69
5,1,7.132497551660044,3,2.0,6.0,2.0,6.841615476477592,1,0.0,15,98
5,2,7.259819610363186,3,1.0,3.0,3.0,7.259819610363186,1,0.0,57,81
4,2,6.739336627357174,3,2.0,3.0,3.0,6.739336627357174,1,0.0,1,25
5,1,7.191429330036379,3,1.0,3.0,3.0,6.643789733147672,1,0.0,39,59
4,1,6.866933284461882,3,2.0,3.0,3.0,6.866933284461882,1,0.0,36,36
6,2,6.996681488176539,3,2.0,12.0,3.0,6.996681488176539,2,2.0,41,41
7,2,7.1372784372603855,4,3.0,12.0,5.0,7.1372784372603855,2,4.0,0,1
6,1,7.696667081526462,4,2.0,8.0,4.0,7.362010551259734,2,4.0,40,40
5,1,7.01301578963963,3,1.0,3.0,3.0,6.423246963533519,1,0.0,58,67
4,1,7.02108396428914,2,2.0,3.0,3.0,6.674561391814426,1,0.0,60,62
6,1,6.894670039433482,3,1.0,3.0,3.0,6.180016653652572,1,0.0,35,35
6,2,7.103322062526113,3,2.0,6.0,5.0,7.103322062526113,2,0.0,8,8
7,1,7.593877844605118,3,2.0,6.0,3.0,7.078341579557671,2,2.0,19,44
6,2,6.910750787961936,3,2.0,3.0,3.0,6.910750787961936,1,0.0,22,22
6,1,7.213031659834869,5,1.0,6.0,3.0,7.213031659834869,1,4.0,2,49
7,3,7.790696031174738,4,3.0,12.0,4.0,7.1891677384203225,2,3.0,14,15
5,1,7.203405521083095,3,1.0,2.0,4.0,6.79794041297493,1,0.0,56,70
6,2,7.493873886783559,4,2.0,12.0,4.0,7.049254841255837,2,2.0,16,17
